id,date,fighter_kd_differential,fighter_str_differential,fighter_td_differential,fighter_sub_differential,fighter_winrate,fighter_winstreak,fighter_losestreak,fighter_totalfights,fighter_totalwins,fighter_titlefights,fighter_titlewins,fighter_age_deviation,fighter_elo,fighter_opp_avg_elo,fighter_kowin,fighter_koloss,fighter_subwin,fighter_subloss,fighter_udecwin,fighter_udecloss,fighter_sdecwin,fighter_sdecloss,fighter_mdecwin,fighter_mdecloss,opponent_kd_differential,opponent_str_differential,opponent_td_differential,opponent_sub_differential,opponent_winrate,opponent_winstreak,opponent_losestreak,opponent_totalfights,opponent_totalwins,opponent_titlefights,opponent_titlewins,opponent_age_deviation,opponent_elo,opponent_opp_avg_elo,opponent_kowin,opponent_koloss,opponent_subwin,opponent_subloss,opponent_udecwin,opponent_udecloss,opponent_sdecwin,opponent_sdecloss,opponent_mdecwin,opponent_mdecloss,result,method,round,fighter_age,opponent_age
5998,17138,0.25,13.833333333333334,-0.20833333333333334,0.5416666666666666,0.8333333333333334,5,0,24,20,3,0,2387.0,1187.3607847153341,1026.2492788401157,4,2,4,1,8,3,0,2,0,0,0.16666666666666666,23.166666666666668,1.6666666666666667,0.16666666666666666,0.8333333333333334,0,1,6,5,1,0,1541.0,1068.4723530379824,1046.2846636399145,0,1,0,0,1,3,1,0,0,0,win,S-DEC,3,5325,6248
5999,17138,0.4,-6.4,-1.8,-2.0,0.4,1,0,5,2,0,0,711.0,993.676857909902,1027.0307976640383,1,0,1,2,0,0,1,0,0,0,0.0,1.0,0.0,2.0,1.0,2,0,2,2,0,0,791.0,1037.4866727042258,1051.4214983180468,0,0,1,1,0,0,0,0,0,0,loss,S-DEC,3,7176,8741
6000,17138,0.0,6.0,0.0,0.0,0.5,2,0,4,2,0,0,2588.0,1004.838071255856,1011.7648409675193,2,2,0,0,0,0,0,0,0,0,0.0,6.333333333333333,-0.6666666666666666,-0.6666666666666666,0.3333333333333333,1,0,3,1,0,0,798.0,991.5110963365998,1044.9980437489578,0,0,1,1,1,0,0,0,0,0,win,U-DEC,3,5188,8748
6001,17138,0.0,-4.0,1.0,1.0,0.0,0,2,2,0,0,0,464.0,967.0270542964812,997.2529897180225,1,1,0,0,0,0,0,0,0,0,0.0,14.0,0.0,0.0,1.0,2,0,2,2,0,0,2429.0,1030.5304984710244,976.7347507644877,0,0,0,0,0,0,0,0,1,1,win,U-DEC,3,7406,5436
6002,17138,0.0,1.0,0.1111111111111111,0.4444444444444444,0.7777777777777778,1,0,9,7,1,0,2035.0,1076.5419627083245,1022.2499117703402,1,1,1,0,2,2,1,0,0,1,-0.07142857142857142,4.857142857142857,4.071428571428571,-0.07142857142857142,0.7857142857142857,1,0,14,11,1,0,3906.0,1086.6290869323718,996.9096655740572,1,2,1,2,1,4,1,1,0,1,loss,SUB,2,5390,3919
6003,17138,0.5,-0.3333333333333333,1.1111111111111112,0.0,0.5555555555555556,1,0,18,10,0,0,2322.0,1064.8099706417397,1087.630565015298,5,4,1,1,2,2,2,1,0,0,0.05263157894736842,17.263157894736842,0.8421052631578947,0.15789473684210525,0.7368421052631579,1,0,19,14,1,0,2458.0,1115.7783804562503,1051.2016585516067,1,2,0,1,5,6,4,0,0,0,loss,KO/TKO,1,5565,5429
6004,17138,0.14285714285714285,17.142857142857142,1.1428571428571428,0.8571428571428571,0.2857142857142857,0,3,7,2,0,0,1154.0,965.9557129763704,1037.6286947653923,0,0,1,0,4,2,0,0,0,0,0.15789473684210525,28.789473684210527,1.5263157894736843,0.05263157894736842,0.7894736842105263,10,0,19,15,10,9,1721.0,1188.2808357097392,1050.2462211248435,0,2,2,2,6,5,0,1,0,0,loss,U-DEC,5,6201,6068
6005,17138,0.0,21.0,1.0,1.0,1.0,2,0,2,2,2,2,2124.0,1030.5304984710244,976.7347507644877,0,0,0,0,1,1,0,0,0,0,0.05263157894736842,-4.105263157894737,1.5789473684210527,0.2631578947368421,0.5789473684210527,1,0,19,11,2,0,4450.0,1079.6171399945842,1055.531176561827,4,2,0,0,2,5,0,3,0,0,win,U-DEC,3,5531,3415
6006,17138,-1.3333333333333333,-28.666666666666668,-2.0,0.0,0.0,0,3,3,0,0,0,1005.0,957.3316543902753,1038.1535337605146,1,2,0,0,0,0,0,0,0,0,-0.25,-12.25,0.5,-0.5,0.25,0,1,4,1,0,0,1371.0,973.9359162837413,1025.3482763593572,1,0,0,0,1,2,0,0,0,0,win,U-DEC,3,6826,6383
6007,17138,0.0,26.0,3.0,-1.0,1.0,1,0,1,1,0,0,998.0,1013.9899774083447,942.1311248227562,0,0,0,0,0,1,0,0,0,0,0.0,-10.666666666666666,0.0,-1.0,0.16666666666666666,0,2,6,1,0,0,243.0,942.1311248227562,1004.134024323674,1,1,2,1,0,1,0,0,0,0,win,U-DEC,3,7015,7770
6008,17138,0.0,-11.0,-1.3333333333333333,0.0,0.0,0,2,3,0,0,0,1788.0,971.5834991986147,1020.5653229620831,0,0,0,0,1,1,0,0,0,0,-0.1,-1.3,-0.7,0.1,0.5,0,1,10,5,0,0,1084.0,1000.3331276342874,1010.6279240065071,2,1,2,2,2,1,0,0,0,0,loss,KO/TKO,2,6043,6781
6009,17138,-1.0,-12.0,-1.0,-1.0,0.0,0,1,1,0,0,0,694.0,985.9613382318839,1056.8438539413603,1,0,0,0,0,0,0,0,0,0,0.8333333333333334,8.333333333333334,0.0,0.16666666666666666,0.8333333333333334,1,0,6,5,0,0,1629.0,1056.8438539413603,996.5097114773695,3,2,0,0,0,1,0,0,0,0,loss,KO/TKO,1,7319,6384
6010,17144,0.0,2.5,-0.25,-0.25,0.5,2,0,4,2,0,0,3688.0,1001.9142820929459,994.9029556443663,1,1,0,0,1,0,1,0,0,0,0.0,14.636363636363637,-1.2727272727272727,-0.09090909090909091,0.8181818181818182,5,0,11,9,0,0,2348.0,1099.7154976994107,1007.620480609186,5,5,0,0,0,0,1,0,0,0,loss,KO/TKO,4,4262,5516
6011,17144,-0.2222222222222222,27.555555555555557,3.4444444444444446,-0.3333333333333333,0.7777777777777778,0,1,9,7,2,2,606.0,1072.6195475702216,1018.6707560983879,1,2,0,0,4,1,0,1,0,0,0.0,-3.0,-0.42857142857142855,0.2857142857142857,0.2857142857142857,0,2,7,2,0,0,2853.0,960.6980682370076,1011.5728212427124,4,1,0,0,1,0,0,1,0,0,win,KO/TKO,2,7204,4992
6012,17144,-1.0,-31.0,-1.0,1.0,0.0,0,1,1,0,0,0,175.0,985.3305507813545,1043.6288720830066,1,0,0,0,0,0,0,0,0,0,0.2,5.0,-0.4,0.4,0.8,2,0,5,4,0,0,526.0,1043.6288720830066,988.9037944299573,1,0,1,1,1,1,0,0,0,0,loss,KO/TKO,2,7844,7493
6013,17144,0.0,27.0,-1.0,0.0,1.0,2,0,2,2,0,0,518.0,1026.9955118952114,938.6933036936939,1,1,0,0,0,0,0,0,0,0,0.3333333333333333,-25.333333333333332,-2.0,0.6666666666666666,0.3333333333333333,1,0,3,1,0,0,475.0,990.1211779934241,1033.660702855403,2,1,0,0,0,0,0,0,0,0,win,U-DEC,3,8475,7070
6014,17144,-0.6,1.2,-0.8,0.2,0.6,0,1,5,3,0,0,1709.0,1009.1769998171322,985.3742166308541,1,0,0,0,2,1,0,1,0,0,1.0,17.0,0.0,0.0,1.0,1,0,1,1,0,0,272.0,1017.2129712798868,1009.1769998171322,0,0,0,0,1,0,0,0,0,0,loss,U-DEC,3,6310,7747
6015,17144,0.0,9.857142857142858,0.7142857142857143,-0.2857142857142857,0.42857142857142855,1,0,7,3,0,0,4131.0,988.3875948452637,997.0368290618383,2,1,1,1,2,0,0,0,0,0,0.3333333333333333,12.333333333333334,-1.0,0.0,1.0,6,0,6,6,0,0,1789.0,1083.898466332923,978.6947465410411,3,3,0,0,0,0,0,0,0,0,loss,SUB,1,3756,6091
6016,17144,0.0,21.0,-2.0,0.0,1.0,1,0,1,1,0,0,3768.0,1016.0,984.0,0,0,0,0,0,1,0,0,0,0,0.0,-7.0,0.0,-2.0,0.0,0,1,3,0,0,0,2223.0,984.0,1005.3333333333334,0,0,0,0,0,1,0,0,0,0,win,U-DEC,3,4251,5796
6017,17144,0.0,2.375,1.125,-0.5,0.625,1,0,8,5,0,0,3563.0,1031.4133861926857,995.821779191655,0,0,0,0,4,4,0,0,0,0,0.0,-25.0,-4.0,0.0,0.0,0,1,1,0,0,0,288.0,984.7435169999926,1031.4133861926857,0,0,0,0,0,1,0,0,0,0,win,U-DEC,3,4456,8307
6018,17144,0.0,9.0,-1.0,1.0,1.0,1,0,1,1,0,0,1459.0,1014.6676489657863,956.333563581815,0,0,0,1,0,0,0,0,0,0,-0.6666666666666666,-21.0,-1.6666666666666667,-1.0,0.0,0,3,3,0,0,0,606.0,956.333563581815,1031.320434151055,0,0,0,1,1,1,0,0,0,0,win,SUB,1,6560,8625
6019,17144,0.0,17.0,6.0,0.0,1.0,2,0,2,2,2,2,1193.0,1030.5304984710244,976.7347507644877,0,0,0,0,1,1,0,0,0,0,0.0,7.461538461538462,0.38461538461538464,0.38461538461538464,0.6153846153846154,3,0,13,8,0,0,3872.0,1046.5500088582457,1008.6263919900318,2,1,2,2,2,2,1,1,0,0,win,U-DEC,3,6672,4022
6020,17144,-0.13333333333333333,-10.933333333333334,0.13333333333333333,-0.13333333333333333,0.5333333333333333,1,0,15,8,0,0,2311.0,1030.7068331085807,1020.7428808007286,2,6,0,0,3,2,0,1,1,0,-1.0,-23.0,0.0,0.0,0.0,0,1,1,0,0,0,1889.0,984.7094819865137,1030.7068331085807,0,1,0,0,0,0,0,0,0,0,win,KO/TKO,2,5708,6130
6021,17144,0.0,-7.0,0.0,-1.0,0.0,0,1,1,0,0,0,1518.0,985.2703372928319,1042.3728696683245,0,0,0,0,1,0,0,0,0,0,0.0,-11.0,1.3333333333333333,0.3333333333333333,1.0,3,0,3,3,0,0,1342.0,1042.3728696683245,958.9135230009665,0,0,0,0,2,1,0,0,0,0,loss,U-DEC,3,6501,6677
6022,17145,0.14285714285714285,-4.857142857142857,2.5714285714285716,0.2857142857142857,0.5714285714285714,1,0,7,4,2,0,852.0,1017.0199867655672,995.3050450122355,0,0,3,0,1,1,1,1,0,0,0.18181818181818182,-2.8181818181818183,-0.2727272727272727,-0.09090909090909091,0.5454545454545454,3,0,11,6,0,0,1063.0,1029.4197365693258,994.4283432390584,2,2,1,1,2,2,0,0,0,0,win,SUB,2,6993,6866
6023,17145,0.13043478260869565,10.608695652173912,-0.8260869565217391,0.391304347826087,0.6086956521739131,0,2,23,14,0,0,3860.0,1075.4991661411923,1047.050260571898,9,2,4,3,2,2,0,1,0,0,0.42857142857142855,2.7714285714285714,-0.14285714285714285,1.0285714285714285,0.7428571428571429,3,0,35,26,4,0,3073.0,1231.4287758226294,1052.8573024536538,7,2,8,4,7,4,0,1,0,0,loss,KO/TKO,3,4027,4835
6024,17145,1.0,8.0,-0.5,0.0,1.0,4,0,4,4,0,0,96.0,1062.2761855261986,996.6454511025158,3,1,0,0,0,0,0,0,0,0,0.25,5.65,-1.2,0.1,0.7,2,0,20,14,0,0,2841.0,1123.7191497037488,1046.9213415884383,1,4,5,2,2,5,0,1,0,0,loss,U-DEC,3,7769,5053
6025,17145,0.0,18.0,2.3333333333333335,0.6666666666666666,1.0,6,0,6,6,0,0,1579.0,1083.898466332923,978.6947465410411,1,1,2,2,0,0,0,0,0,0,0.2222222222222222,17.555555555555557,-1.4444444444444444,0.2222222222222222,0.6666666666666666,5,0,9,6,0,0,214.0,1056.3778581744277,1010.5980847289043,1,4,2,2,0,0,0,0,0,0,win,SUB,1,6266,8101
6026,17145,0.0,12.777777777777779,0.1111111111111111,1.1111111111111112,0.6666666666666666,0,1,9,6,0,0,1903.0,1052.076677013356,1019.0680128488552,0,0,5,2,1,1,0,0,0,0,0.0,-26.0,-2.0,1.0,0.0,0,2,2,0,0,0,1641.0,975.5765819527263,1089.7923671344558,0,0,1,1,0,0,0,0,0,0,loss,U-DEC,3,5396,6229
6027,17145,0.2,13.2,-0.2,0.2,0.8,1,0,10,8,2,2,100.0,1101.8370243012314,1061.7893903120669,1,0,1,1,2,0,2,3,0,0,-0.13333333333333333,14.666666666666666,1.2666666666666666,0.6,0.8,0,1,15,12,1,0,3685.0,1123.9842201438555,1037.0884682337714,3,2,4,1,1,4,0,0,0,0,win,KO/TKO,3,7966,3530
6028,17145,0.4444444444444444,23.0,-0.8888888888888888,0.05555555555555555,0.7777777777777778,11,0,18,14,0,0,176.0,1155.12567007126,1026.4490197658884,4,3,2,2,4,1,1,1,0,0,0.29411764705882354,1.4705882352941178,-1.7647058823529411,0.8235294117647058,0.7058823529411765,1,0,17,12,4,3,1680.0,1116.6907642032786,1072.1911779249913,0,3,2,5,3,1,3,0,0,0,win,KO/TKO,3,8007,6235
6029,17145,-0.1111111111111111,5.888888888888889,3.0,-0.1111111111111111,0.7777777777777778,3,0,9,7,0,0,1771.0,1086.3801265940679,1049.4312356395699,2,1,1,0,4,0,0,1,0,0,0.3333333333333333,-2.6666666666666665,2.0,-0.3333333333333333,0.6666666666666666,2,0,6,4,0,0,2040.0,1030.505000894398,1001.3141276812768,2,1,0,0,0,0,2,1,0,0,win,U-DEC,3,6151,5805
6030,17145,0.42857142857142855,19.571428571428573,-0.35714285714285715,-0.07142857142857142,0.6428571428571429,1,0,14,9,0,0,2263.0,1055.1653536685576,1019.8154692128737,3,2,1,0,2,4,0,2,0,0,1.0,-26.0,0.0,-3.0,0.0,0,2,2,0,0,0,238.0,981.9262216634071,1166.458395906263,0,0,1,1,0,0,0,0,0,0,loss,KO/TKO,1,5601,8108
6031,17145,0.0,-3.2857142857142856,3.0,0.0,0.5714285714285714,0,2,7,4,0,0,2856.0,1023.2598109452672,1051.2145528973972,0,0,0,0,5,2,0,0,0,0,0.0,8.538461538461538,-0.7692307692307693,-0.8461538461538461,0.6923076923076923,0,2,13,9,0,0,1010.0,1054.6962245696218,1011.0498104588182,1,3,1,1,2,1,3,1,0,0,loss,S-DEC,3,4856,6933
6032,17145,0.18181818181818182,12.181818181818182,0.45454545454545453,-0.45454545454545453,0.6363636363636364,0,2,11,7,0,0,798.0,1047.9642462293177,1035.0577814127357,5,1,0,0,2,0,1,2,0,0,0.0,16.0,-2.0,1.0,1.0,1,0,1,1,0,0,1214.0,1019.0483356582043,1047.9642462293177,0,0,0,0,1,0,0,0,0,0,loss,U-DEC,3,7222,6806
6033,17145,0.0,-22.0,0.0,0.0,1.0,1,0,1,1,0,0,620.0,1017.2610070753526,1010.178321004631,0,0,0,0,0,0,0,1,0,0,-0.14285714285714285,-7.142857142857143,0.0,0.14285714285714285,0.5714285714285714,0,3,7,4,1,0,3154.0,1010.178321004631,1011.971884488726,0,1,0,0,3,0,1,2,0,0,win,S-DEC,3,8640,4866
6034,17152,-1.0,-6.0,0.0,0.0,0.0,0,2,2,0,0,0,1961.0,969.8622956938178,1027.4565582283267,1,1,0,0,0,0,0,0,0,0,0.0,-10.666666666666666,-1.3333333333333333,0.6666666666666666,0.6666666666666666,2,0,3,2,0,0,961.0,1031.2614400419404,999.7174362163963,0,0,0,0,1,1,0,0,0,0,win,S-DEC,3,5373,6926
6035,17152,0.4,27.4,-1.0,0.0,0.8,2,0,5,4,0,0,748.0,1053.066221201325,1032.1459770363301,1,1,1,0,0,2,0,0,0,0,0.2222222222222222,7.888888888888889,3.7777777777777777,-0.2222222222222222,0.8888888888888888,4,0,9,8,0,0,1282.0,1099.5544464453474,1006.9841043725551,2,2,3,1,1,0,0,0,0,0,loss,U-DEC,3,7062,6626
6036,17152,-0.8,0.6,-0.4,-0.2,0.8,0,1,5,4,0,0,844.0,1041.9941243098194,997.0240207618783,1,1,2,1,0,0,0,0,0,0,0.0,15.0,0.0,3.0,1.0,1,0,1,1,0,0,1488.0,1018.7701100238094,1041.9941243098194,0,0,1,0,0,0,0,0,0,0,loss,SUB,2,7183,6539
6037,17152,0.0,1.0,0.0,0.0,1.0,2,0,2,2,0,0,2263.0,1033.9626068692467,1013.3087114665884,0,0,0,0,0,0,1,1,0,0,0.25,26.75,0.25,0.75,0.75,1,0,4,3,0,0,2850.0,1024.1793244499665,964.4896779809281,0,0,1,1,2,0,0,0,0,0,win,U-DEC,3,5541,5020
6038,17152,0.1,0.9333333333333333,0.06666666666666667,0.6666666666666666,0.7,0,2,30,21,16,9,4509.0,1120.9468876666394,1048.6959749951313,4,1,8,6,9,2,0,0,0,0,-0.15789473684210525,-14.68421052631579,1.4210526315789473,0.10526315789473684,0.5789473684210527,0,1,19,11,0,0,4769.0,1021.8576855228412,1013.1286904925119,1,1,4,2,4,3,2,2,0,0,win,U-DEC,3,3420,3188
6039,17152,0.5,9.5,0.5,1.5,1.0,4,0,4,4,0,0,127.0,1058.4044290913662,977.74948613926,0,0,2,2,0,0,0,0,0,0,0.0,12.0,-0.4,-0.2,0.8,1,0,5,4,0,0,1690.0,1041.5627905848814,987.9648234305845,1,1,2,0,0,1,0,0,0,0,win,SUB,2,8056,9556
6040,17152,-0.5714285714285714,-7.0,-0.8571428571428571,-0.42857142857142855,0.0,0,5,7,0,0,0,3437.0,951.0605182836174,1083.2591123394843,0,0,1,1,1,1,1,0,0,0,0.05,-6.7,-0.65,1.1,0.55,0,2,20,11,0,0,2602.0,1019.4078467273547,1008.0526183564227,2,2,4,3,4,3,0,1,0,0,win,U-DEC,3,4142,5229
6041,17152,0.8888888888888888,10.666666666666666,-0.7777777777777778,-0.1111111111111111,0.7777777777777778,3,0,9,7,0,0,3518.0,1070.0106529731015,998.0351729092285,3,2,0,0,2,2,0,0,0,0,2.3333333333333335,18.333333333333332,0.0,0.0,1.0,3,0,3,3,0,0,30.0,1050.2020041960209,1016.304773452524,2,1,0,0,0,0,0,0,0,0,win,U-DEC,3,4346,7927
6042,17152,0.0,-3.9,0.05,-0.5,0.55,0,1,20,11,0,0,2811.0,1047.4384012740313,1034.868522395977,2,1,1,1,8,2,2,3,0,0,0.47368421052631576,-1.368421052631579,-0.47368421052631576,0.15789473684210525,0.5789473684210527,1,0,19,11,5,2,2590.0,1048.4964533822993,1028.0660282914819,4,6,0,1,4,3,0,1,0,0,loss,KO/TKO,1,5097,5290
6043,17152,0.5,0.625,-1.375,-0.375,0.5,0,1,8,4,0,0,1206.0,1003.6521047329712,1003.6957153780452,1,1,2,1,0,1,1,1,0,0,0.0,-16.0,-1.0,1.0,1.0,2,0,2,2,0,0,145.0,1037.0699300401636,1046.853232640408,0,0,0,0,0,0,1,1,0,0,loss,U-DEC,3,6674,7532
6044,17152,0.0,1.0,-3.0,-1.0,0.0,0,2,2,0,0,0,1844.0,974.6457018466651,1079.3715602089378,0,0,1,1,0,0,0,0,0,0,0.25,0.75,2.5,0.0,0.75,0,1,4,3,0,0,4336.0,1025.3971306434546,980.2746998519384,2,1,0,0,0,0,1,0,0,0,win,U-DEC,3,6043,3551
6045,17152,0.14285714285714285,-30.0,-0.8571428571428571,-0.14285714285714285,0.42857142857142855,1,0,7,3,0,0,3416.0,999.5946321917122,1036.7631846177874,2,1,0,0,1,3,0,0,0,0,-1.0,-61.0,1.0,0.0,0.0,0,1,1,0,0,0,1368.0,983.2087107506273,999.5946321917122,0,0,0,0,0,1,0,0,0,0,win,U-DEC,3,4611,6659
6046,17152,0.16666666666666666,17.5,-1.1666666666666667,0.16666666666666666,0.8333333333333334,1,0,6,5,0,0,935.0,1054.5179501095151,988.434276450164,1,2,1,1,0,1,0,0,0,0,0.0,16.25,1.0,1.25,1.0,4,0,4,4,0,0,1654.0,1060.2635421206173,987.902597124931,0,0,1,3,0,0,0,0,0,0,loss,SUB,1,8850,5849
6047,17165,0.0,-6.0,2.0,2.0,0.625,0,1,8,5,0,0,904.0,1035.295697989765,1013.9549988565047,0,0,2,1,1,2,1,1,0,0,0.0,17.333333333333332,-1.6666666666666667,0.3333333333333333,0.6666666666666666,0,2,9,6,0,0,84.0,1042.487793238268,1022.0482072110078,1,1,1,2,1,2,1,0,0,0,win,U-DEC,3,8616,7866
6048,17165,0.0,-0.42857142857142855,2.857142857142857,0.42857142857142855,0.5714285714285714,1,0,7,4,2,2,557.0,1028.2405779860524,1003.9361274448165,0,1,2,0,1,2,0,0,0,0,0.0,6.0,0.0,1.0,1.0,2,0,2,2,0,0,755.0,1027.636908679646,945.6668403048698,0,0,1,1,0,0,0,0,0,0,win,U-DEC,3,7379,8663
6049,17165,0.06666666666666667,22.4,3.533333333333333,-0.2,0.8666666666666667,13,0,15,13,9,7,2285.0,1178.3835807343698,1052.3007650191523,1,1,1,1,7,2,1,1,0,0,1.2857142857142858,8.571428571428571,0.7142857142857143,0.0,1.0,7,0,7,7,0,0,51.0,1105.250230791127,1010.2590743302836,3,3,0,0,0,1,0,0,0,0,loss,U-DEC,5,5546,7857
6050,17165,0.2857142857142857,34.07142857142857,1.0,0.6428571428571429,0.7142857142857143,1,0,14,10,7,4,1985.0,1110.3281474596788,1049.4858447703898,4,4,1,0,2,1,2,0,0,0,0.7142857142857143,14.714285714285714,-0.5,0.07142857142857142,0.7857142857142857,6,0,14,11,0,0,483.0,1118.7174206409582,1005.9371374681172,3,3,2,1,3,1,0,1,0,0,win,U-DEC,3,5881,7467
6051,17165,0.3333333333333333,-11.833333333333334,2.5,0.0,0.6666666666666666,0,1,6,4,0,0,1324.0,1033.8938560644797,1030.1054067329949,1,2,0,0,1,1,1,0,0,0,-0.08,2.0,0.32,0.52,0.68,0,1,25,17,0,0,5778.0,1086.3447899512532,1027.8481269001452,7,3,4,5,2,3,1,0,0,0,win,KO/TKO,1,6403,2086
6052,17165,0.38095238095238093,-1.2380952380952381,2.619047619047619,0.38095238095238093,0.7619047619047619,0,2,21,16,3,1,2864.0,1145.1929693878435,1076.3554748768704,4,4,0,0,4,4,2,2,0,1,-0.16666666666666666,26.38888888888889,0.7777777777777778,-0.2222222222222222,0.7777777777777778,0,1,18,14,0,0,1485.0,1128.9308294353991,1021.6583644882826,2,4,0,3,5,3,0,1,0,0,loss,U-DEC,3,5002,6423
6053,17165,0.11764705882352941,9.764705882352942,1.7647058823529411,0.17647058823529413,0.7647058823529411,2,0,17,13,0,0,3304.0,1138.2096383320306,1040.3918207153474,4,4,0,1,3,3,0,1,0,0,0.21428571428571427,17.428571428571427,-0.21428571428571427,-0.2857142857142857,0.7142857142857143,0,1,14,10,1,1,1733.0,1088.392385799848,1030.631560714259,1,1,0,0,3,7,1,1,0,0,win,S-DEC,3,4338,6092
6054,17165,0.46153846153846156,18.46153846153846,-1.2307692307692308,0.07692307692307693,0.6923076923076923,2,0,13,9,0,0,2745.0,1075.461360342247,1018.9229000568581,1,3,2,0,5,1,0,1,0,0,0.1111111111111111,10.0,1.0,0.1111111111111111,0.6666666666666666,2,0,9,6,0,0,1325.0,1062.0775001646994,1040.4754980958876,0,2,2,2,1,2,0,0,0,0,nc,CNC,1,5163,6625
6055,17165,0.4,8.0,0.3,0.1,0.8,4,0,10,8,1,1,1142.0,1093.222215319993,1020.113402016611,2,5,1,1,1,0,0,0,0,0,0.08333333333333333,1.6666666666666667,0.8333333333333334,0.8333333333333334,0.9166666666666666,0,1,12,11,9,8,1388.0,1138.9712991735878,1033.0261508532628,1,3,4,4,0,0,0,0,0,0,win,KO/TKO,1,6724,6240
6056,17165,0.25,-5.125,-0.5,-0.375,0.25,0,4,8,2,0,0,2370.0,953.1924030135672,1040.3296048264883,1,1,4,0,0,0,1,1,0,0,0.0,-2.0,1.0,0.0,1.0,1,0,1,1,0,0,829.0,1014.5172408909527,953.1924030135672,0,0,1,0,0,0,0,0,0,0,loss,SUB,1,5670,7211
6057,17181,-1.0,-14.0,0.0,0.0,0.0,0,2,2,0,0,0,1940.0,967.0020083800923,996.9860654531367,1,1,0,0,0,0,0,0,0,0,0.0,-6.0,-1.0,-1.0,0.0,0,2,2,0,0,0,3281.0,966.7944528546583,994.7734619258493,0,0,1,1,0,0,0,0,0,0,win,KO/TKO,1,5836,4599
6058,17181,1.0,6.0,0.0,-1.0,0.0,0,2,2,0,0,0,4718.0,972.3488228288566,1054.1784896461465,0,0,1,1,0,0,0,0,0,0,0.0,-5.0,0.0,0.0,0.0,0,2,2,0,0,0,4139.0,974.5059627584434,1077.8191617467628,1,1,0,0,0,0,0,0,0,0,win,KO/TKO,3,3232,3741
6059,17181,0.7142857142857143,-6.571428571428571,-0.5714285714285714,0.14285714285714285,0.2857142857142857,0,1,7,2,0,0,3042.0,960.733862466949,1001.9202570178992,1,3,0,0,1,1,1,0,0,0,0.0,-54.0,0.0,0.0,0.0,0,2,2,0,0,0,635.0,969.4695015289755,1023.2652492355122,0,0,0,0,1,1,0,0,0,0,win,KO/TKO,2,4908,7259
6060,17181,0.0,-16.0,0.0,1.0,0.0,0,2,2,0,0,0,67.0,979.6147337009625,1137.1286632033348,0,0,0,0,1,1,0,0,0,0,-0.04,-15.2,0.72,1.16,0.64,0,1,25,16,0,0,2660.0,1082.2207957948103,1049.1186020099883,4,5,6,4,2,3,0,1,0,0,loss,S-DEC,3,8052,5255
6061,17181,0.0,-34.333333333333336,0.0,-0.3333333333333333,0.0,0,3,3,0,0,0,2090.0,957.0548303305455,1037.9078082354674,0,0,0,0,1,2,0,0,0,0,0.0,11.0,-1.5,1.0,0.0,0,4,4,0,0,0,1862.0,939.1512458935022,1007.916399462737,0,0,0,0,2,2,0,0,0,0,loss,SUB,3,5755,5815
6062,17181,0.0,-14.285714285714286,0.7142857142857143,0.42857142857142855,0.42857142857142855,2,0,7,3,0,0,421.0,995.6273499975093,1011.9767922147287,0,0,2,3,1,1,0,0,0,0,0.0,12.4,0.2,-0.2,0.6,1,0,5,3,0,0,843.0,1012.8351376119513,996.4414668282758,2,1,0,0,1,1,0,0,0,0,win,U-DEC,3,7284,6869
6063,17181,-0.25,19.416666666666668,1.75,0.4166666666666667,0.6666666666666666,1,0,12,8,2,2,2435.0,1047.6704869398095,1000.3465517034924,0,1,1,2,4,3,1,0,0,0,0.06666666666666667,6.666666666666667,-0.6666666666666666,0.7333333333333333,0.7333333333333333,0,1,15,11,0,0,2842.0,1091.7176735027917,1027.580223772431,2,3,2,3,3,1,0,1,0,0,loss,U-DEC,3,5459,4850
6064,17181,-1.0,0.0,0.0,0.0,0.0,0,2,2,0,0,0,2918.0,973.6540229738561,1068.4146592003804,1,1,0,0,0,0,0,0,0,0,-0.16666666666666666,19.333333333333332,1.3333333333333333,0.16666666666666666,0.6666666666666666,0,2,6,4,0,0,4004.0,1034.9523353448255,1040.5168380954026,0,1,0,0,2,2,0,1,0,0,win,S-DEC,3,4809,3876
6065,17181,-0.09090909090909091,0.45454545454545453,-1.6363636363636365,0.18181818181818182,0.6363636363636364,0,2,11,7,1,0,2673.0,1049.9428954679559,1044.2811000040645,2,1,3,2,1,0,1,1,0,0,-0.25,20.75,-0.375,0.75,0.75,2,0,8,6,0,0,841.0,1053.5124478041998,985.70684775468,1,0,1,0,1,5,0,0,0,0,loss,U-DEC,3,5192,8630
6066,17181,0.25,-4.0,1.25,1.0,0.75,0,1,4,3,0,0,5143.0,1032.282831423516,1017.0927559802261,1,0,1,1,0,0,0,0,0,1,-0.16666666666666666,-8.5,2.5,0.0,0.3333333333333333,0,2,6,2,0,0,394.0,971.0761884588323,1004.4666116249077,1,1,0,0,2,2,0,0,0,0,win,SUB,1,2727,7500
6067,17181,0.25,0.625,-0.1875,0.28125,0.625,0,3,32,20,11,5,3864.0,1116.3744110566604,1081.874938787754,8,5,3,4,6,2,0,1,0,1,0.16666666666666666,20.666666666666668,0.3333333333333333,2.0,1.0,6,0,6,6,2,2,420.0,1088.0118679888828,993.8854781919955,0,1,0,0,1,2,1,1,0,0,loss,KO/TKO,2,3268,8314
